Pseudomonas aeruginosa strain VNMU149 MRSN567329_contig00002, whole genome shotgun sequence	GCF0098876451	NZWXZS010000021	65.12219379802768	56.226079048088216
Pseudomonas aeruginosa strain UMB2261 NODE_3_length_185220_cov_5.813024, whole genome shotgun sequence	GCF0098072751	NZWUDH010000031	63.39650145772595	57.46476778343807
Pseudomonas aeruginosa strain 829 829_NODE_1.ctg_1, whole genome shotgun sequence.	GCF0021938351	NZNIPE010000231	65.10697536324967	56.42298106772769
Pseudomonas aeruginosa strain UMB2253 NODE_5_length_148829_cov_5.884386, whole genome shotgun sequence	GCF0098072951	NZWUDI010000051	62.629595038601344	55.70729887677705
Pseudomonas aeruginosa MSH3 genomic scaffold adgeF-supercont1.1, whole genome shotgun sequence.	GCF0004819851	NZKI5192981	66.1138024198199	62.246106973595126
Pseudomonas aeruginosa strain PA_D16, complete genome.	GCF0017218051	NZCP0125811	66.15924184092277	57.0820830326281
Pseudomonas aeruginosa strain AMT0005-138 IPC543_1.1, whole genome shotgun sequence	GCF0038385851	NZNSVT010000011	65.80871454218179	57.5735718407386
Pseudomonas aeruginosa strain ATCC 33351 scaffold_26, whole genome shotgun sequence.	GCF0014202451	NZLJNX010000271	65.52940696631046	63.81471389645777
Pseudomonas aeruginosa strain 6822 isolate NH57388A IPC88_2.1, whole genome shotgun sequence	GCF0036983651	NZMCMT010000021	66.10189788529996	58.11055647994084
Pseudomonas aeruginosa strain SJU-W20_2 NODE_2_length_539633_cov_68.2475, whole genome shotgun sequence.	GCF0022853751	NZNRET010000021	66.0821335982047	57.566358915176
Pseudomonas aeruginosa strain PA11803, complete genome.	GCF0017928751	NZCP0150031	65.97306131466745	55.086914488275546
Pseudomonas aeruginosa strain AZPAE14700 AZPAE14700_contig_35, whole genome shotgun sequence.	GCF0007947351	NZJTXF010000351	64.97646115270287	54.687330660019505
Pseudomonas aeruginosa strain ENV-205 PA2_G1_NODE_26_length_69027_cov_24.0304_ID_51, whole genome shotgun sequence	GCF0036322351	NZQZYS010000851	65.44105929563794	57.36281840070967
Pseudomonas aeruginosa strain SF2, whole genome shotgun sequence	GCF0078602651	NZSZXO010000011	66.04215291122298	60.43754939067504
Pseudomonas aeruginosa strain M10 NODE_26_length_94449_cov_19.8402, whole genome shotgun sequence	GCF0041235351	NZSDVO010000251	65.11344746900444	58.39421390999416
Pseudomonas aeruginosa isolate PA14Or_reads genome assembly, chromosome: PA14OR.	GCF9000958051	NZLT6083301	66.28788399937507	56.96681985758295
Pseudomonas aeruginosa strain 5034388513 IPC1491_2.1, whole genome shotgun sequence	GCF0043706051	NZRWMZ010000021	66.23373143127674	59.97065772425882
Pseudomonas aeruginosa strain 211BR IPC1242_8.1, whole genome shotgun sequence	GCF0038341351	NZNSOA010000081	63.63198558708381	56.760094685924045
Pseudomonas aeruginosa strain Us411 IPC860_2.1, whole genome shotgun sequence	GCF0038373751	NZNSSX010000021	65.6492317633544	59.00604834934367
Pseudomonas aeruginosa LESlike4 sequence.	GCF0005839951	NZCP0069851	66.3551323080913	56.933790206698355
Pseudomonas aeruginosa strain U5b-2 NODE_2_length_356495_cov_14.044, whole genome shotgun sequence.	GCF0023259851	NZNQZD010000021	65.76670079524257	57.35710493717926
Pseudomonas aeruginosa strain Pa347 K57_S100_R1__paired__contig_49, whole genome shotgun sequence	GCF0036698551	NZNRCA010000491	65.16231866855452	58.64037099322224
Pseudomonas aeruginosa isolate 198, whole genome shotgun sequence.	GCF9001454251	NZFRLR010000271	65.64971573831423	61.750086126285744
Pseudomonas aeruginosa PACS2 chromosome, whole genome shotgun sequence, complete genome.	GCF0001683351	NZAAQW010000011	66.32888830564491	59.00792090332004
Pseudomonas aeruginosa strain E90 chromosome, complete genome	GCF0087052351	NZCP0440061	66.2102101308722	54.67782779966235
Pseudomonas aeruginosa isolate 83, whole genome shotgun sequence.	GCF9001442751	NZFRHF010001121	65.82619139408678	57.597908123848576
Pseudomonas aeruginosa strain PA-CL516 IPC610_1.1, whole genome shotgun sequence	GCF0043727751	NZRWPX010000011	65.61252760878831	59.97065772425882
Pseudomonas aeruginosa strain MRSN 17623 scaffold00003, whole genome shotgun sequence.	GCF0009374952	NZJYGB020000031	66.25380441065543	65.18091899336422
Pseudomonas aeruginosa strain MRSN 17623 scaffold00005, whole genome shotgun sequence.	GCF0009374952	NZJYGB020000051	66.19322990126939	58.43287147634974
Pseudomonas aeruginosa strain SMC1596 IPC1618_2.1, whole genome shotgun sequence	GCF0039738251	NZRWZN010000021	65.9825477317665	63.033146478186694
Pseudomonas aeruginosa strain 6092.3 IPC1340_3.1, whole genome shotgun sequence	GCF0043719751	NZRWNV010000031	66.26550343635238	62.57383304584183
Pseudomonas aeruginosa strain AZPAE14824 AZPAE14824_contig_2, whole genome shotgun sequence.	GCF0007953051	NZJTVK010000021	63.875634342924066	57.600799282000914
Pseudomonas aeruginosa strain SJU-W4_3 NODE_10_length_229733_cov_57.511, whole genome shotgun sequence.	GCF0025164151	NZNREV010000101	63.93421928934894	60.72031945937644
Pseudomonas aeruginosa strain BAMC 07-48, complete genome.	GCF0016322451	NZCP0153771	66.02997456972476	54.10295067844066
Pseudomonas aeruginosa strain AZPAE14712 AZPAE14712_contig_57, whole genome shotgun sequence.	GCF0007972051	NZJTWU010000571	61.22434109172669	58.45144138905043
Pseudomonas aeruginosa strain PAC112A IPC178_1.1, whole genome shotgun sequence	GCF0043730251	NZRWRC010000011	65.52840898801344	57.441986193129836
Pseudomonas aeruginosa strain WH-SGI-V-07290 WH-SGI-V-07290_contig2, whole genome shotgun sequence.	GCF0014541251	NZLLUN010000121	65.11453502032566	60.013571450603
Pseudomonas aeruginosa strain AZPAE15016 AZPAE15016_contig_1, whole genome shotgun sequence.	GCF0007929651	NZJTOE010000011	66.24877298297278	56.96681985758295
Pseudomonas aeruginosa strain PA-W29 IPC1291_3.1, whole genome shotgun sequence	GCF0038335851	NZNSNI010000031	64.96207647491805	56.923241967494505
Pseudomonas aeruginosa strain AU23529 NODE_1_length_605024_cov_6.49707_ID_1, whole genome shotgun sequence.	GCF0015554251	NZLSAI010000111	65.55690352779393	59.02373236930339
Pseudomonas aeruginosa strain HUM-244 PA3_H2_NODE_9_length_159595_cov_31.5468_ID_17, whole genome shotgun sequence	GCF0036329051	NZRAAE010000681	63.133556815689715	57.745969782404394
Pseudomonas aeruginosa strain PAC23A IPC153_1.1, whole genome shotgun sequence	GCF0043733151	NZRWSA010000011	65.88481150559414	59.02305632035362
Pseudomonas aeruginosa strain CCUG 51971 chromosome, complete genome	GCF0081954851	NZCP0433281	66.05939597860939	57.39460717218724
Pseudomonas aeruginosa strain 5034388498-20 IPC1485_3.1, whole genome shotgun sequence	GCF0043712751	NZRWNF010000031	65.0066615159055	57.24595374785119
Pseudomonas aeruginosa strain AR_0103 scaffold00001, whole genome shotgun sequence.	GCF0018747951	NZMPBP010000011	65.97447319637186	61.65864147404298
Pseudomonas aeruginosa strain 293S080611BSL_PA1 IPC64_2.1, whole genome shotgun sequence	GCF0043746851	NZRWUC010000021	65.86769767851206	52.74301456119638
Pseudomonas aeruginosa strain AZPAE14834 AZPAE14834_contig_11, whole genome shotgun sequence.	GCF0007942451	NZJTVA010000111	63.4433772177271	56.22797377695252
Pseudomonas aeruginosa strain WH-SGI-V-07381 WH-SGI-V-07381_contig6, whole genome shotgun sequence.	GCF0014509251	NZLLOF010001001	62.734015691936214	56.979209466677624
Pseudomonas aeruginosa strain PAC33B IPC147_4.1, whole genome shotgun sequence	GCF0043737951	NZRWSG010000041	65.2319640176205	56.57218858924968
Pseudomonas aeruginosa strain AZPAE14971 AZPAE14971_contig_90, whole genome shotgun sequence.	GCF0007920051	NZJTPX010000901	65.69081231196482	65.3296266878475
Pseudomonas aeruginosa strain SJU-S79_1 NODE_8_length_283846_cov_63.9904, whole genome shotgun sequence.	GCF0023297751	NZNRFA010000081	64.6984632511996	59.35020373150332
Pseudomonas aeruginosa 62 genomic scaffold adgfr-supercont1.2, whole genome shotgun sequence.	GCF0004820251	NZKI5193161	66.30710905774194	59.152510020996374
Pseudomonas aeruginosa strain UQCCR 462667354 AA24 NODE_3_length_131099_cov_36.6048, whole genome shotgun sequence	GCF0020881651	NZMWZG010000031	64.91821039460433	60.528126924330785
Pseudomonas sp. HMSC066A08 Scaffold613, whole genome shotgun sequence.	GCF0018130251	NZKV8113051	65.17112953747124	52.03463203463203
Pseudomonas aeruginosa strain PAC18A IPC144_1.1, whole genome shotgun sequence	GCF0043738051	NZRWSJ010000011	65.73080970296793	56.57218858924968
Pseudomonas aeruginosa strain AZPAE15038 AZPAE15038_contig_13, whole genome shotgun sequence.	GCF0007901151	NZJTNI010000131	65.26678580546337	61.73720472440945
Pseudomonas aeruginosa strain PA-W6 IPC2_1.1, whole genome shotgun sequence	GCF0038417751	NZNTBC010000011	65.77946358207596	57.32552280171328
Pseudomonas aeruginosa strain TNCF_167 NODE_20_length_142594_cov_10.4092_ID_39, whole genome shotgun sequence.	GCF0017660751	NZMBMN010000221	63.2375836290447	58.38476384382091
Pseudomonas aeruginosa str. MSH 10 contig025, whole genome shotgun sequence.	GCF0004124351	NZASQX010000251	64.39133843367306	59.01567944250871
Pseudomonas aeruginosa strain 160 scaffold_1, whole genome shotgun sequence	GCF0043499551	NZSCWX010000021	65.3141585910063	62.05339939443986
Pseudomonas sp. HMSC067D05 Scaffold203, whole genome shotgun sequence.	GCF0018112151	NZKV8039381	65.73737114347556	57.02134321348432
Pseudomonas aeruginosa strain 11 IPC1593_2.1, whole genome shotgun sequence	GCF0043709251	NZRWLK010000021	66.27815057685844	58.19307578268074
Pseudomonas aeruginosa strain AZPAE14441 AZPAE14441_contig_29, whole genome shotgun sequence.	GCF0007962851	NZJTYI010000291	64.73615449402809	60.367620350894974
Pseudomonas aeruginosa strain AMT0026-1 IPC553_2.1, whole genome shotgun sequence	GCF0039762651	NZRXDK010000021	65.85450424166255	60.42342567174112
Pseudomonas aeruginosa strain U0272B IPC922_3.1, whole genome shotgun sequence	GCF0038362051	NZNSSE010000031	65.51553292769535	55.027942308335845
Pseudomonas aeruginosa U2504 genomic scaffold adgfx-supercont1.1, whole genome shotgun sequence.	GCF0004817851	NZKI5192401	65.67063018561902	57.39460717218724
Pseudomonas aeruginosa strain 6099 IPC1348_1.1, whole genome shotgun sequence	GCF0043713451	NZRWNO010000011	66.15810960572819	60.09730880340581
Pseudomonas aeruginosa strain AZPAE15026 AZPAE15026_contig_1, whole genome shotgun sequence.	GCF0007913651	NZJTNU010000011	66.79608006807145	58.165505392765105
Pseudomonas aeruginosa strain Liverpool Epidemic Strain, whole genome shotgun sequence.	GCF0008241851	NZCCOP010000031	66.57502028528758	66.62443333720795
Pseudomonas aeruginosa strain 268 chromosome, complete genome	GCF0036411251	NZCP0327611	65.91244061211235	57.39460717218724
