GCF0008239651qNZCCOF010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008239651qNZCCOF010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008239651qNZCCOF010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008239651qNZCCOF010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008239651qNZCCOF010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008239651qNZCCOF010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008239651qNZCCOF010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008239651qNZCCOF010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008239651qNZCCOF010000031_WP003122137	6.30576e-10	cl21543	MMPL
GCF0008246451qNZCCOG010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008246451qNZCCOG010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008246451qNZCCOG010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008246451qNZCCOG010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008246451qNZCCOG010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008246451qNZCCOG010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008246451qNZCCOG010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008246451qNZCCOG010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008246451qNZCCOG010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008246451qNZCCOG010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008246451qNZCCOG010000031_WP003122137	6.30576e-10	cl21543	MMPL
GCF0008246451qNZCCOG010000031_WP003113856	3.33984e-23	pfam01553	Acyltransferase
GCF0008239851qNZCCOH010000031_WP012614517	0.00208714	pfam09439	SRPRB
GCF0008239851qNZCCOH010000031_WP003103801	8.17165e-23	pfam07690	MFS_1
GCF0008239851qNZCCOH010000031_WP003103796	1.69723e-26	pfam01553	Acyltransferase
GCF0008239851qNZCCOH010000031_WP003101135	5.27774e-15	pfam07690	MFS_1
GCF0008239851qNZCCOH010000031_WP003112774	1.0542e-10	pfam01757	Acyl_transf_3
GCF0008239851qNZCCOH010000031_WP023126528	2.02577e-06	cl00020	GAT_1
GCF0008239851qNZCCOH010000031_WP003101171	0.00279989	cl10504	DUF975
GCF0008239851qNZCCOH010000031_WP012614507	1.21304e-43	cl39097	MCP_signal
GCF0008239851qNZCCOH010000031_WP003103957	6.66938e-25	pfam12266	DUF3613
GCF0008239851qNZCCOH010000031_WP012614503	3.23639e-08	pfam08447	PAS_3
GCF0008239851qNZCCOH010000031_WP012614503	3.51172e-08	pfam08448	PAS_4
GCF0008239851qNZCCOH010000031_WP004352964	3.9392e-37	cl39097	MCP_signal
GCF0008239851qNZCCOH010000031_WP003123256	8.39886e-12	pfam00892	EamA
GCF0008239851qNZCCOH010000031_WP003123256	1.01737e-08	pfam00892	EamA
GCF0008239851qNZCCOH010000031_WP012614499	0.00313976	pfam01443	Viral_helicase1
GCF0008239851qNZCCOH010000031_WP012614498	1.98598e-05	pfam02463	SMC_N
GCF0008240051qNZCCOI010000031_WP003084906	0.00294724	pfam08448	PAS_4
GCF0008240051qNZCCOI010000031_WP003101583	0.00110523	cl23754	EamA
GCF0008240051qNZCCOI010000031_WP003142758	5.57211e-09	cl06868	FNR_like
GCF0008240051qNZCCOI010000031_WP003084958	0.000181237	cl21454	NADB_Rossmann
GCF0008240051qNZCCOI010000031_WP003084980	5.65281e-05	pfam16510	P22_portal
GCF0008240051qNZCCOI010000031_WP003459376	7.83362e-10	pfam08447	PAS_3
GCF0008240051qNZCCOI010000031_WP003459376	0.00127083	pfam08448	PAS_4
GCF0008240051qNZCCOI010000031_WP003459376	1.39461e-08	pfam08447	PAS_3
GCF0008240051qNZCCOI010000031_WP003459376	2.90195e-06	pfam08448	PAS_4
GCF0008240051qNZCCOI010000031_WP012613528	1.75575e-57	pfam01807	zf-CHC2
GCF0008240051qNZCCOI010000031_WP012613528	2.97398e-06	cl00718	TOPRIM
GCF0008240051qNZCCOI010000031_WP003085078	0	pfam08298	AAA_PrkA
GCF0008240051qNZCCOI010000031_WP009875783	2.4926e-10	pfam08448	PAS_4
GCF0008240051qNZCCOI010000031_WP009875783	1.47395e-18	pfam08447	PAS_3
GCF0008241651qNZCCOO010000031_WP040184121	0.00115019	cl17255	CPSase_L_D2
GCF0008241651qNZCCOO010000031_WP003113829	1.71701e-15	pfam07690	MFS_1
GCF0008241651qNZCCOO010000031_WP003092649	3.36354e-24	cl00504	Cytochrom_C_asm
GCF0008241651qNZCCOO010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008241651qNZCCOO010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008241651qNZCCOO010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008241651qNZCCOO010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008241651qNZCCOO010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008241651qNZCCOO010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008241651qNZCCOO010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008241651qNZCCOO010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008241651qNZCCOO010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008241651qNZCCOO010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008241851qNZCCOP010000031_WP003092649	3.36354e-24	cl00504	Cytochrom_C_asm
GCF0008241851qNZCCOP010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008241851qNZCCOP010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008241851qNZCCOP010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008241851qNZCCOP010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008241851qNZCCOP010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008241851qNZCCOP010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008241851qNZCCOP010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008241851qNZCCOP010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008241851qNZCCOP010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008241851qNZCCOP010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008241851qNZCCOP010000031_WP003122137	6.30576e-10	cl21543	MMPL
GCF0008245651qNZCCOQ010000031_WP003094003	2.5972e-24	cl00565	LysE
GCF0008245651qNZCCOQ010000031_WP003103823	8.3804e-31	pfam01073	3Beta_HSD
GCF0008245651qNZCCOQ010000031_WP040145254	0.00208714	pfam09439	SRPRB
GCF0008245651qNZCCOQ010000031_WP003103801	8.17165e-23	pfam07690	MFS_1
GCF0008245651qNZCCOQ010000031_WP003103796	1.69723e-26	pfam01553	Acyltransferase
GCF0008245651qNZCCOQ010000031_WP003101135	5.27774e-15	pfam07690	MFS_1
GCF0008245651qNZCCOQ010000031_WP003112774	1.0542e-10	pfam01757	Acyl_transf_3
GCF0008245651qNZCCOQ010000031_WP023126528	2.02577e-06	cl00020	GAT_1
GCF0008245651qNZCCOQ010000031_WP003101171	0.00279989	cl10504	DUF975
GCF0008245651qNZCCOQ010000031_WP012614507	1.21304e-43	cl39097	MCP_signal
GCF0008245651qNZCCOQ010000031_WP003103957	6.66938e-25	pfam12266	DUF3613
GCF0008245651qNZCCOQ010000031_WP012614503	3.23639e-08	pfam08447	PAS_3
GCF0008245651qNZCCOQ010000031_WP012614503	3.51172e-08	pfam08448	PAS_4
GCF0008245651qNZCCOQ010000031_WP004352964	3.9392e-37	cl39097	MCP_signal
GCF0008242051qNZCCOR010000031_WP003112762	2.99718e-08	cl21543	MMPL
GCF0008242051qNZCCOR010000031_WP003112762	0.000851446	cl21543	MMPL
GCF0008242051qNZCCOR010000031_WP003094003	2.5972e-24	cl00565	LysE
GCF0008242051qNZCCOR010000031_WP003103823	8.3804e-31	pfam01073	3Beta_HSD
GCF0008242051qNZCCOR010000031_WP040145254	0.00208714	pfam09439	SRPRB
GCF0008242051qNZCCOR010000031_WP003103801	8.17165e-23	pfam07690	MFS_1
GCF0008242051qNZCCOR010000031_WP003103796	1.69723e-26	pfam01553	Acyltransferase
GCF0008242051qNZCCOR010000031_WP003101135	5.27774e-15	pfam07690	MFS_1
GCF0008242051qNZCCOR010000031_WP003112774	1.0542e-10	pfam01757	Acyl_transf_3
GCF0008242051qNZCCOR010000031_WP023126528	2.02577e-06	cl00020	GAT_1
GCF0008242051qNZCCOR010000031_WP003101171	0.00279989	cl10504	DUF975
GCF0008242051qNZCCOR010000031_WP012614507	1.21304e-43	cl39097	MCP_signal
GCF0008242451qNZCCOU010000031_WP003092658	0.00116107	cl17255	CPSase_L_D2
GCF0008242451qNZCCOU010000031_WP003113829	1.71701e-15	pfam07690	MFS_1
GCF0008242451qNZCCOU010000031_WP003092649	3.36354e-24	cl00504	Cytochrom_C_asm
GCF0008242451qNZCCOU010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008242451qNZCCOU010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008242451qNZCCOU010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008242451qNZCCOU010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008242451qNZCCOU010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008242451qNZCCOU010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008242451qNZCCOU010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008242451qNZCCOU010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008242451qNZCCOU010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008242451qNZCCOU010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008242851qNZCCOW010000031_WP003092658	0.00116107	cl17255	CPSase_L_D2
GCF0008242851qNZCCOW010000031_WP003113829	1.71701e-15	pfam07690	MFS_1
GCF0008242851qNZCCOW010000031_WP003092649	3.36354e-24	cl00504	Cytochrom_C_asm
GCF0008242851qNZCCOW010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008242851qNZCCOW010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008242851qNZCCOW010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008242851qNZCCOW010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008242851qNZCCOW010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008242851qNZCCOW010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008242851qNZCCOW010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008242851qNZCCOW010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008242851qNZCCOW010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008242851qNZCCOW010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008246651qNZCCOX010000031_WP003092649	3.36354e-24	cl00504	Cytochrom_C_asm
GCF0008246651qNZCCOX010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008246651qNZCCOX010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008246651qNZCCOX010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008246651qNZCCOX010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008246651qNZCCOX010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008246651qNZCCOX010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008246651qNZCCOX010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008246651qNZCCOX010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008246651qNZCCOX010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008246651qNZCCOX010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008246651qNZCCOX010000031_WP003122137	6.30576e-10	cl21543	MMPL
GCF0008243051qNZCCOY010000031_WP003094076	2.14791e-06	cl28910	MFS
GCF0008243051qNZCCOY010000031_WP003094072	2.23334e-22	cl21454	NADB_Rossmann
GCF0008243051qNZCCOY010000031_WP003112762	2.99718e-08	cl21543	MMPL
GCF0008243051qNZCCOY010000031_WP003112762	0.000851446	cl21543	MMPL
GCF0008243051qNZCCOY010000031_WP003094003	2.5972e-24	cl00565	LysE
GCF0008243051qNZCCOY010000031_WP003103823	8.3804e-31	pfam01073	3Beta_HSD
GCF0008243051qNZCCOY010000031_WP040145254	0.00208714	pfam09439	SRPRB
GCF0008243051qNZCCOY010000031_WP003103801	8.17165e-23	pfam07690	MFS_1
GCF0008243051qNZCCOY010000031_WP003103796	1.69723e-26	pfam01553	Acyltransferase
GCF0008243051qNZCCOY010000031_WP003101135	5.27774e-15	pfam07690	MFS_1
GCF0008243051qNZCCOY010000031_WP003112774	1.0542e-10	pfam01757	Acyl_transf_3
GCF0008243051qNZCCOY010000031_WP023126528	2.02577e-06	cl00020	GAT_1
GCF0008246851qNZCCPA010000031_WP003092649	3.36354e-24	cl00504	Cytochrom_C_asm
GCF0008246851qNZCCPA010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008246851qNZCCPA010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008246851qNZCCPA010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008246851qNZCCPA010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008246851qNZCCPA010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008246851qNZCCPA010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008246851qNZCCPA010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008246851qNZCCPA010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008246851qNZCCPA010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008246851qNZCCPA010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008246851qNZCCPA010000031_WP003122137	6.30576e-10	cl21543	MMPL
GCF0008243251qNZCCPB010000031_WP003092658	0.00116107	cl17255	CPSase_L_D2
GCF0008243251qNZCCPB010000031_WP003113829	1.71701e-15	pfam07690	MFS_1
GCF0008243251qNZCCPB010000031_WP003092649	3.36354e-24	cl00504	Cytochrom_C_asm
GCF0008243251qNZCCPB010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008243251qNZCCPB010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008243251qNZCCPB010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008243251qNZCCPB010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008243251qNZCCPB010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008243251qNZCCPB010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008243251qNZCCPB010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008243251qNZCCPB010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008243251qNZCCPB010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008243251qNZCCPB010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008243451qNZCCPE010000031_WP003106517	2.60171e-08	pfam08448	PAS_4
GCF0008243451qNZCCPE010000031_WP003094076	2.14791e-06	cl28910	MFS
GCF0008243451qNZCCPE010000031_WP003094072	2.23334e-22	cl21454	NADB_Rossmann
GCF0008243451qNZCCPE010000031_WP003112762	2.99718e-08	cl21543	MMPL
GCF0008243451qNZCCPE010000031_WP003112762	0.000851446	cl21543	MMPL
GCF0008243451qNZCCPE010000031_WP003094003	2.5972e-24	cl00565	LysE
GCF0008243451qNZCCPE010000031_WP003103823	8.3804e-31	pfam01073	3Beta_HSD
GCF0008243451qNZCCPE010000031_WP040145254	0.00208714	pfam09439	SRPRB
GCF0008243451qNZCCPE010000031_WP003103801	8.17165e-23	pfam07690	MFS_1
GCF0008243451qNZCCPE010000031_WP003103796	1.69723e-26	pfam01553	Acyltransferase
GCF0008243451qNZCCPE010000031_WP003101135	5.27774e-15	pfam07690	MFS_1
GCF0008243451qNZCCPE010000031_WP003112774	1.0542e-10	pfam01757	Acyl_transf_3
GCF0008243451qNZCCPE010000031_WP023126528	2.02577e-06	cl00020	GAT_1
GCF0008244051qNZCCPG010000031_WP003092649	3.36354e-24	cl00504	Cytochrom_C_asm
GCF0008244051qNZCCPG010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008244051qNZCCPG010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008244051qNZCCPG010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
GCF0008244051qNZCCPG010000031_WP003119319	3.7031e-11	pfam17380	DUF5401
GCF0008244051qNZCCPG010000031_WP012613664	0.000934688	pfam13401	AAA_22
GCF0008244051qNZCCPG010000031_WP012613665	1.84537e-14	pfam07690	MFS_1
GCF0008244051qNZCCPG010000031_WP012613667	9.31099e-41	cl21454	NADB_Rossmann
GCF0008244051qNZCCPG010000031_WP012613667	4.33657e-05	pfam05834	Lycopene_cycl
GCF0008244051qNZCCPG010000031_WP003106293	3.10944e-13	pfam07690	MFS_1
GCF0008244051qNZCCPG010000031_WP003106291	2.9416e-27	cl39097	MCP_signal
GCF0008244051qNZCCPG010000031_WP003122137	6.30576e-10	cl21543	MMPL
GCF0008244651qNZCCPH010000031_WP003092658	0.00116107	cl17255	CPSase_L_D2
GCF0008244651qNZCCPH010000031_WP003113829	1.71701e-15	pfam07690	MFS_1
GCF0008244651qNZCCPH010000031_WP003092649	3.36354e-24	cl00504	Cytochrom_C_asm
GCF0008244651qNZCCPH010000031_WP003092626	1.98036e-22	pfam13098	Thioredoxin_2
GCF0008244651qNZCCPH010000031_WP003109642	4.2299e-27	pfam03447	NAD_binding_3
GCF0008244651qNZCCPH010000031_WP003092609	8.34526e-38	pfam04012	PspA_IM30
